ID,Model,ModelParameters,TransformationParameters,Ensemble,Runs,smape,mae,rmse,made,mage,mle,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mle_weighted,imle_weighted,spl_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,containment_weighted,contour_weighted,TotalRuntimeSeconds,Score,index
00cf8676e022298a2959ea4ef6e28ff8,ARIMA,"{""p"": 1, ""d"": 1, ""q"": 0, ""regression_type"": null}","{""fillna"": ""cubic"", ""transformations"": {""0"": ""bkfilter""}, ""transformation_params"": {""0"": {}}}",0,4,199.9925992061289,2699.6201947669997,2699.6201947669997,,89.98733982556666,1376.3076652828984,1331.213626682779,2674.8101368003345,0.0,0.06666666666666667,2744.7309387669998,0.03333333333333333,7.226109292184262,2699.6201947669997,529.9185618688559,99.99629960306444,1349.8100973834999,1349.8100973834999,0.0,89.98733982556666,688.1538326414492,665.6068133413895,1337.4050684001672,2744.7309387669998,0.03333333333333333,7.226109292184262,1349.8100973834999,529.9185618688559,0.0,0.06666666666666667,0.97875,,
00cf8676e022298a2959ea4ef6e28ff8,ARIMA,"{""p"": 1, ""d"": 1, ""q"": 0, ""regression_type"": null}","{""fillna"": ""cubic"", ""transformations"": {""0"": ""bkfilter""}, ""transformation_params"": {""0"": {}}}",0,4,199.9925992061289,2699.6201947669997,2699.6201947669997,,89.98733982556666,1376.3076652828984,1331.213626682779,2674.8101368003345,0.0,0.06666666666666667,2744.7309387669998,0.03333333333333333,7.226109292184262,2699.6201947669997,529.9185618688559,99.99629960306444,1349.8100973834999,1349.8100973834999,0.0,89.98733982556666,688.1538326414492,665.6068133413895,1337.4050684001672,2744.7309387669998,0.03333333333333333,7.226109292184262,1349.8100973834999,529.9185618688559,0.0,0.06666666666666667,0.97875,,3.0
00e0b98f790016ce68a464ce0ad19b45,GLS,{},"{""fillna"": ""pad"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 28, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false}, ""1"": {""rows"": 4, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false}}}",0,4,199.99259920416944,2699.620194756365,2699.620194756365,,89.98733982521216,1376.307665269453,1331.2136266855853,1290.2944305578212,0.016666666666666666,1.0,2744.7309387401074,0.03333333333333333,7.226109292171252,2699.620194756365,529.9185618645273,99.99629960208472,1349.8100973781825,1349.8100973781825,0.0,89.98733982521216,688.1538326347265,665.6068133427926,645.1472152789106,2744.7309387401074,0.03333333333333333,7.226109292171252,1349.8100973781825,529.9185618645273,0.016666666666666666,1.0,0.070975,,4.0
012023644d2271feba67e3a946d9e088,SeasonalNaive,"{""method"": ""mean"", ""lag_1"": 2, ""lag_2"": 24}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""Detrend"", ""2"": ""StandardScaler"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 4, ""fillna"": null}, ""1"": {""model"": ""GLS"", ""phi"": 0.999, ""window"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""AnomalyRemoval""}, ""transformation_params"": {""0"": {""method"": ""zscore"", ""transform_dict"": {""transformations"": {""0"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""datepart_method"": ""simple_3"", ""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {}}}}}, ""method_params"": {""distribution"": ""uniform"", ""alpha"": 0.05}}}}}, ""2"": {}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.2, ""first_value_only"": false}}}",0,4,199.83806753363032,1408.769131442127,1408.769131442127,,46.9589710480709,1374.368135996706,40.51260050109136,1360.9122032360317,0.016666666666666666,0.23333333333333334,2744.430755147255,0.03333333333333333,4.496715102354791,1408.769131442127,459.4008313054346,99.91903376681516,704.3845657210635,704.3845657210635,0.0,46.9589710480709,687.184067998353,20.25630025054568,680.4561016180159,2744.430755147255,0.03333333333333333,4.496715102354791,704.3845657210635,459.4008313054346,0.016666666666666666,0.23333333333333334,0.37310000000000004,,5.0
0181278de69621582f7c03c262606646,ETS,"{""damped_trend"": false, ""trend"": null, ""seasonal"": ""additive"", ""seasonal_periods"": 28}","{""fillna"": ""zero"", ""transformations"": {""0"": ""MaxAbsScaler"", ""1"": ""Slice""}, ""transformation_params"": {""0"": {}, ""1"": {""method"": 100}}}",0,4,199.99823955807204,1372.4033254418293,1372.4033254418293,,45.74677751472764,1372.4033254418293,3.9832707089925243,1385.4935986353423,0.016666666666666666,0.13333333333333333,2744.7567146506585,0.016666666666666666,4.149234537318898,1372.4033254418293,457.46081561247274,99.99911977903602,686.2016627209147,686.2016627209147,0.0,45.74677751472764,686.2016627209147,1.9916353544962622,692.7467993176712,2744.7567146506585,0.016666666666666666,4.149234537318898,686.2016627209147,457.46081561247274,0.016666666666666666,0.13333333333333333,0.035125,,8.0
0243b46ff4b9b27ad2498919431ad40e,ConstantNaive,"{""constant"": 0}","{""fillna"": ""linear"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""ClipOutliers"", ""2"": ""QuantileTransformer"", ""3"": ""bkfilter"", ""4"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}, ""1"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""2"": {""output_distribution"": ""normal"", ""n_quantiles"": 1000}, ""3"": {}, ""4"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false}}}",0,4,199.61244500059047,1385.3225910894053,1385.3225910894053,,46.177419702980174,1374.0117972041687,16.916023005184446,1372.3654693834997,0.016666666666666666,0.06666666666666667,2744.7309387669998,0.03333333333333333,4.3038871031216805,1385.3225910894053,458.1625693979113,99.80622250029523,692.6612955447026,692.6612955447026,0.0,46.177419702980174,687.0058986020844,8.458011502592223,686.1827346917498,2744.7309387669998,0.03333333333333333,4.3038871031216805,692.6612955447026,458.1625693979113,0.016666666666666666,0.06666666666666667,0.058649999999999994,,11.0
033c18796b16cbe9a2fab02bdc998ec4,DatepartRegression,"{""regression_model"": {""model"": ""ExtraTrees"", ""model_params"": {""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_depth"": null}}, ""datepart_method"": ""recurring"", ""polynomial_degree"": null, ""regression_type"": null}","{""fillna"": ""zero"", ""transformations"": {""0"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {}}}",0,4,198.32655029318627,1372.738636943145,1372.738636943145,,45.7579545647715,1369.079786722778,8.800620825432798,1358.6223939388942,0.016666666666666666,0.06666666666666667,2735.7905734247033,0.03333333333333333,4.206222427638313,1372.738636943145,456.22952533290356,99.16327514659314,686.3693184715725,686.3693184715725,0.0,45.7579545647715,684.539893361389,4.400310412716399,679.3111969694471,2735.7905734247033,0.03333333333333333,4.206222427638313,686.3693184715725,456.22952533290356,0.016666666666666666,0.06666666666666667,0.175125,,16.0
10dd8c96be1ccf20776b7199b777275a,UnobservedComponents,"{""level"": ""random walk with drift"", ""maxiter"": 50, ""cov_type"": ""opg"", ""method"": ""lbfgs"", ""autoregressive"": null, ""regression_type"": ""Holiday""}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""SeasonalDifference""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {""lag_1"": 7, ""method"": ""LastValue""}}}",0,4,199.9925992061289,2699.6201947669997,2699.6201947669997,,89.98733982556666,1376.3076652828984,1331.213626682779,2699.6201947669997,0.0,0.06666666666666667,2744.7309387669998,0.03333333333333333,7.226109292184262,2699.6201947669997,529.9185618688559,99.99629960306444,1349.8100973834999,1349.8100973834999,0.0,89.98733982556666,688.1538326414492,665.6068133413895,1349.8100973834999,2744.7309387669998,0.03333333333333333,7.226109292184262,1349.8100973834999,529.9185618688559,0.0,0.06666666666666667,9.2503,,53.0
115fc7384bd0704c3caf4ea9caededa5,LastValueNaive,{},"{""fillna"": ""mean"", ""transformations"": {""0"": ""bkfilter"", ""1"": ""Detrend""}, ""transformation_params"": {""0"": {}, ""1"": {""model"": ""Linear""}}}",0,4,144.44537156076865,1504.2919029762768,1504.2919029762768,,50.14306343254256,848.2525286560217,663.3485043580483,1504.2919029424165,0.0,0.3,1689.3194700620488,0.03333333333333333,5.522677646527022,1504.2919029762768,317.5668242364079,72.22268578038432,752.1459514881384,752.1459514881384,0.0,50.14306343254256,424.12626432801085,331.67425217902417,752.1459514712083,1689.3194700620488,0.03333333333333333,5.522677646527022,752.1459514881384,317.5668242364079,0.0,0.3,0.0175,,55.0
15cf6b1091f3a1637fd876993dd33a19,UnivariateMotif,"{""window"": 10, ""point_method"": ""median"", ""distance_metric"": ""russellrao"", ""k"": 10, ""max_windows"": 10000}","{""fillna"": ""zero"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}",0,4,200.0,1372.4154056165,1372.4154056165,,45.747180187216664,1372.4154056165,3.983275108552565,1372.4154056165,0.0,0.0,2744.780875,0.0,177.93325077836417,1372.4154056165,457.464842337363,100.0,686.20770280825,686.20770280825,0.0,45.747180187216664,686.20770280825,1.9916375542762825,686.20770280825,2744.780875,0.0,177.93325077836417,686.20770280825,457.464842337363,0.0,0.0,0.008725,,66.0
